efret0,cl_id,pred
0.8600895950301486,A124C,A124C
0.6899999999999994,A124C,A124C
0.6565073601223169,A124C,A124C
0.6944508241738764,A124C,A124C
0.5248050407942353,A124C,A107C
0.4045054365088513,A124C,A107C
0.7849984848920477,A124C,A124C
0.15301594117421533,A124C,S42C
0.4950002046819821,A124C,A107C
0.19003756871280608,A124C,S42C
0.1400000000099826,A124C,S42C
0.18502057871845845,A124C,S42C
0.12500000028218083,A124C,S42C
0.16999999998068532,A124C,S42C
0.1749999999999881,A124C,S42C
0.7850690759607035,A124C,A124C
0.5791379340654007,A124C,A124C
0.8699999999967434,A124C,A124C
0.4299999999964806,A124C,A107C
0.7806243508259572,A124C,A124C
0.7068008117220875,A124C,A124C
0.1649999999383965,A124C,S42C
0.6993240529501805,A124C,A124C
0.1841962694217554,A124C,S42C
0.85500000002483,A124C,A124C
0.19499934759646553,A124C,S42C
0.4749999999393039,A124C,A107C
0.31500000002316053,A124C,A78C
0.45857825134770025,A124C,A107C
0.507996832472902,A124C,A107C
0.5196246871215892,A124C,A107C
0.8349999999619728,A124C,A124C
0.16422311859585131,A124C,S42C
0.21649667631272349,A124C,A78C
0.7549999999397702,A124C,A124C
0.1766238909745578,A124C,S42C
0.16493087775138274,A124C,S42C
0.1449999983511855,A124C,S42C
0.7656750163407645,A124C,A124C
0.5549941766116716,A124C,A107C
0.26559560996739834,A124C,A78C
0.4570369413263854,A124C,A107C
0.8529621193475705,A124C,A124C
0.18500000000126463,A124C,S42C
0.3048637672193625,A124C,A78C
0.4050000000000126,A124C,A107C
0.16122625507669516,A124C,S42C
0.1557853602411451,A124C,S42C
0.12010620188350726,A124C,S42C
0.4118497435938403,A124C,A107C
0.2963139162287525,A124C,A78C
0.18629557934111432,A124C,S42C
0.5949999999912233,A124C,A124C
0.4749999999399983,A124C,A107C
0.18723870926147038,A124C,S42C
0.5127351712844569,A124C,A107C
0.22358188366781856,A124C,A78C
0.6918103921643866,A124C,A124C
0.21499745245269192,A124C,A78C
0.38317908315087496,A124C,A107C
0.8674474008777356,A124C,A124C
0.31499999999769396,A124C,A78C
0.7299999999938903,A124C,A124C
0.3902612215360961,A124C,A107C
0.7392423412343264,A124C,A124C
0.7072563030247603,A124C,A124C
0.16000000001088385,A124C,S42C
0.15422594155942956,A124C,S42C
0.10500218079071633,A124C,S42C
0.1756547595487926,A124C,S42C
0.41500000001570464,A124C,A107C
0.14972157699429436,A124C,S42C
0.31258272505618234,A124C,A78C
0.3225746486724865,A124C,A78C
0.27500000001925856,A124C,A78C
0.5049999999384905,A124C,A107C
0.3199937303766466,A124C,A78C
0.1950696322121255,A124C,S42C
0.6750270601255367,A124C,A124C
0.41783525858570125,A124C,A107C
0.21999999999449382,A124C,A78C
0.17997676368156623,A124C,S42C
0.33002164774208614,A124C,A78C
0.6050270706426237,A124C,A124C
0.49855970424748663,A124C,A107C
0.24178259797019558,A124C,A78C
0.1849998707979539,A124C,S42C
0.3250000000002336,A124C,A78C
0.16397627411350515,A124C,S42C
0.2949991409924753,A124C,A78C
0.24688367778195525,A124C,A78C
0.465069178752214,A124C,A107C
0.2850012134609255,A124C,A78C
0.1807119107633266,A124C,S42C
0.21544890836580624,A124C,A78C
0.41558527299687203,A124C,A107C
0.3295524080815717,A124C,A78C
0.3155169528430299,A124C,A78C
0.17499999999978147,A124C,S42C
0.5001392245546564,A124C,A107C
0.8902722905230173,A124C,A124C
0.48499918622399313,A124C,A107C
0.8533777557314299,A124C,A124C
0.5692506344506638,A124C,A124C
0.703680754942014,A124C,A124C
0.7719980102927019,A124C,A124C
0.22499999999775985,A124C,A78C
0.1653419583038949,A124C,S42C
0.24786197581333802,A124C,A78C
0.7149999999807154,A124C,A124C
0.6955626765241494,A124C,A124C
0.7799999999958873,A124C,A124C
0.3650000002857719,A124C,A107C
0.7003808312821667,A124C,A124C
0.7320024739060746,A124C,A124C
0.22000000000000003,A124C,A78C
0.3449324018985412,A124C,A78C
0.7200000000000002,A124C,A124C
0.1750002653195846,A124C,S42C
0.6791996994127012,A124C,A124C
0.2042355725563549,A124C,A78C
0.19499847682544363,A124C,S42C
0.6899999999999995,A124C,A124C
0.8925886006316057,A124C,A124C
0.7442192626294226,A124C,A124C
0.3803187271885907,A124C,A107C
0.810188283343824,A124C,A124C
