,pred,counts,frac
1620,A107C,50,0.16025641025641027
1621,A124C,99,0.3173076923076923
1622,A78C,90,0.28846153846153844
1623,S42C,73,0.23397435897435898
1624,A107C,45,0.14423076923076922
1625,A124C,81,0.25961538461538464
1626,A78C,87,0.27884615384615385
1627,S42C,99,0.3173076923076923
1628,A107C,56,0.1794871794871795
1629,A124C,85,0.2724358974358974
1630,A78C,87,0.27884615384615385
1631,S42C,84,0.2692307692307692
1632,A107C,52,0.16666666666666666
1633,A124C,79,0.2532051282051282
1634,A78C,74,0.23717948717948717
1635,S42C,107,0.34294871794871795
1636,A107C,53,0.16987179487179488
1637,A124C,102,0.3269230769230769
1638,A78C,86,0.27564102564102566
1639,S42C,71,0.22756410256410256
1640,A107C,63,0.20192307692307693
1641,A124C,93,0.2980769230769231
1642,A78C,77,0.2467948717948718
1643,S42C,79,0.2532051282051282
1644,A107C,65,0.20833333333333334
1645,A124C,92,0.2948717948717949
1646,A78C,77,0.2467948717948718
1647,S42C,78,0.25
1648,A107C,55,0.1762820512820513
1649,A124C,91,0.2916666666666667
1650,A78C,88,0.28205128205128205
1651,S42C,78,0.25
1652,A107C,61,0.1955128205128205
1653,A124C,84,0.2692307692307692
1654,A78C,83,0.266025641025641
1655,S42C,84,0.2692307692307692
1656,A107C,59,0.1891025641025641
1657,A124C,90,0.28846153846153844
1658,A78C,80,0.2564102564102564
1659,S42C,83,0.266025641025641
1660,A107C,58,0.1858974358974359
1661,A124C,77,0.2467948717948718
1662,A78C,86,0.27564102564102566
1663,S42C,91,0.2916666666666667
1664,A107C,66,0.21153846153846154
1665,A124C,90,0.28846153846153844
1666,A78C,77,0.2467948717948718
1667,S42C,79,0.2532051282051282
1668,A107C,43,0.13782051282051283
1669,A124C,94,0.30128205128205127
1670,A78C,84,0.2692307692307692
1671,S42C,91,0.2916666666666667
1672,A107C,62,0.1987179487179487
1673,A124C,82,0.26282051282051283
1674,A78C,89,0.28525641025641024
1675,S42C,79,0.2532051282051282
1676,A107C,59,0.1891025641025641
1677,A124C,106,0.33974358974358976
1678,A78C,80,0.2564102564102564
1679,S42C,67,0.21474358974358973
1680,A107C,58,0.1858974358974359
1681,A124C,89,0.28525641025641024
1682,A78C,94,0.30128205128205127
1683,S42C,71,0.22756410256410256
1684,A107C,62,0.1987179487179487
1685,A124C,77,0.2467948717948718
1686,A78C,94,0.30128205128205127
1687,S42C,79,0.2532051282051282
1688,A107C,52,0.16666666666666666
1689,A124C,92,0.2948717948717949
1690,A78C,75,0.2403846153846154
1691,S42C,93,0.2980769230769231
1692,A107C,53,0.16987179487179488
1693,A124C,81,0.25961538461538464
1694,A78C,100,0.32051282051282054
1695,S42C,78,0.25
1696,A107C,72,0.23076923076923078
1697,A124C,81,0.25961538461538464
1698,A78C,85,0.2724358974358974
1699,S42C,74,0.23717948717948717
1700,A107C,52,0.16666666666666666
1701,A124C,84,0.2692307692307692
1702,A78C,93,0.2980769230769231
1703,S42C,83,0.266025641025641
1704,A107C,69,0.22115384615384615
1705,A124C,84,0.2692307692307692
1706,A78C,76,0.24358974358974358
1707,S42C,83,0.266025641025641
1708,A107C,63,0.20192307692307693
1709,A124C,90,0.28846153846153844
1710,A78C,76,0.24358974358974358
1711,S42C,83,0.266025641025641
1712,A107C,62,0.1987179487179487
1713,A124C,81,0.25961538461538464
1714,A78C,102,0.3269230769230769
1715,S42C,67,0.21474358974358973
1716,A107C,61,0.1955128205128205
1717,A124C,73,0.23397435897435898
1718,A78C,76,0.24358974358974358
1719,S42C,102,0.3269230769230769
1720,A107C,67,0.21474358974358973
1721,A124C,69,0.22115384615384615
1722,A78C,96,0.3076923076923077
1723,S42C,80,0.2564102564102564
1724,A107C,59,0.1891025641025641
1725,A124C,98,0.3141025641025641
1726,A78C,89,0.28525641025641024
1727,S42C,66,0.21153846153846154
1728,A107C,59,0.1891025641025641
1729,A124C,84,0.2692307692307692
1730,A78C,90,0.28846153846153844
1731,S42C,79,0.2532051282051282
1732,A107C,56,0.1794871794871795
1733,A124C,84,0.2692307692307692
1734,A78C,85,0.2724358974358974
1735,S42C,87,0.27884615384615385
1736,A107C,60,0.19230769230769232
1737,A124C,83,0.266025641025641
1738,A78C,83,0.266025641025641
1739,S42C,86,0.27564102564102566
1740,A107C,68,0.21794871794871795
1741,A124C,78,0.25
1742,A78C,79,0.2532051282051282
1743,S42C,87,0.27884615384615385
1744,A107C,57,0.18269230769230768
1745,A124C,82,0.26282051282051283
1746,A78C,92,0.2948717948717949
1747,S42C,81,0.25961538461538464
1748,A107C,55,0.1762820512820513
1749,A124C,79,0.2532051282051282
1750,A78C,88,0.28205128205128205
1751,S42C,90,0.28846153846153844
1752,A107C,43,0.13782051282051283
1753,A124C,96,0.3076923076923077
1754,A78C,96,0.3076923076923077
1755,S42C,77,0.2467948717948718
1756,A107C,60,0.19230769230769232
1757,A124C,77,0.2467948717948718
1758,A78C,95,0.30448717948717946
1759,S42C,80,0.2564102564102564
1760,A107C,60,0.19230769230769232
1761,A124C,80,0.2564102564102564
1762,A78C,87,0.27884615384615385
1763,S42C,85,0.2724358974358974
1764,A107C,61,0.1955128205128205
1765,A124C,81,0.25961538461538464
1766,A78C,104,0.3333333333333333
1767,S42C,66,0.21153846153846154
1768,A107C,66,0.21153846153846154
1769,A124C,81,0.25961538461538464
1770,A78C,77,0.2467948717948718
1771,S42C,88,0.28205128205128205
1772,A107C,61,0.1955128205128205
1773,A124C,88,0.28205128205128205
1774,A78C,86,0.27564102564102566
1775,S42C,77,0.2467948717948718
1776,A107C,57,0.18269230769230768
1777,A124C,85,0.2724358974358974
1778,A78C,84,0.2692307692307692
1779,S42C,86,0.27564102564102566
1780,A107C,67,0.21474358974358973
1781,A124C,83,0.266025641025641
1782,A78C,66,0.21153846153846154
1783,S42C,96,0.3076923076923077
1784,A107C,61,0.1955128205128205
1785,A124C,83,0.266025641025641
1786,A78C,77,0.2467948717948718
1787,S42C,91,0.2916666666666667
1788,A107C,62,0.1987179487179487
1789,A124C,82,0.26282051282051283
1790,A78C,82,0.26282051282051283
1791,S42C,86,0.27564102564102566
1792,A107C,55,0.1762820512820513
1793,A124C,91,0.2916666666666667
1794,A78C,96,0.3076923076923077
1795,S42C,70,0.22435897435897437
1796,A107C,46,0.14743589743589744
1797,A124C,88,0.28205128205128205
1798,A78C,91,0.2916666666666667
1799,S42C,87,0.27884615384615385
1800,A107C,57,0.18269230769230768
1801,A124C,88,0.28205128205128205
1802,A78C,93,0.2980769230769231
1803,S42C,74,0.23717948717948717
1804,A107C,57,0.18269230769230768
1805,A124C,83,0.266025641025641
1806,A78C,86,0.27564102564102566
1807,S42C,86,0.27564102564102566
1808,A107C,71,0.22756410256410256
1809,A124C,92,0.2948717948717949
1810,A78C,84,0.2692307692307692
1811,S42C,65,0.20833333333333334
1812,A107C,72,0.23076923076923078
1813,A124C,91,0.2916666666666667
1814,A78C,79,0.2532051282051282
1815,S42C,70,0.22435897435897437
1816,A107C,59,0.1891025641025641
1817,A124C,93,0.2980769230769231
1818,A78C,77,0.2467948717948718
1819,S42C,83,0.266025641025641
1820,A107C,53,0.16987179487179488
1821,A124C,89,0.28525641025641024
1822,A78C,90,0.28846153846153844
1823,S42C,80,0.2564102564102564
1824,A107C,55,0.1762820512820513
1825,A124C,92,0.2948717948717949
1826,A78C,88,0.28205128205128205
1827,S42C,77,0.2467948717948718
1828,A107C,55,0.1762820512820513
1829,A124C,106,0.33974358974358976
1830,A78C,79,0.2532051282051282
1831,S42C,72,0.23076923076923078
1832,A107C,65,0.20833333333333334
1833,A124C,88,0.28205128205128205
1834,A78C,90,0.28846153846153844
1835,S42C,69,0.22115384615384615
1836,A107C,47,0.15064102564102563
1837,A124C,83,0.266025641025641
1838,A78C,94,0.30128205128205127
1839,S42C,88,0.28205128205128205
1840,A107C,53,0.16987179487179488
1841,A124C,101,0.32371794871794873
1842,A78C,80,0.2564102564102564
1843,S42C,78,0.25
1844,A107C,58,0.1858974358974359
1845,A124C,76,0.24358974358974358
1846,A78C,93,0.2980769230769231
1847,S42C,85,0.2724358974358974
1848,A107C,58,0.1858974358974359
1849,A124C,90,0.28846153846153844
1850,A78C,92,0.2948717948717949
1851,S42C,72,0.23076923076923078
1852,A107C,74,0.23717948717948717
1853,A124C,85,0.2724358974358974
1854,A78C,86,0.27564102564102566
1855,S42C,67,0.21474358974358973
1856,A107C,58,0.1858974358974359
1857,A124C,79,0.2532051282051282
1858,A78C,100,0.32051282051282054
1859,S42C,75,0.2403846153846154
1860,A107C,53,0.16987179487179488
1861,A124C,94,0.30128205128205127
1862,A78C,88,0.28205128205128205
1863,S42C,77,0.2467948717948718
1864,A107C,59,0.1891025641025641
1865,A124C,95,0.30448717948717946
1866,A78C,72,0.23076923076923078
1867,S42C,86,0.27564102564102566
1868,A107C,54,0.17307692307692307
1869,A124C,87,0.27884615384615385
1870,A78C,85,0.2724358974358974
1871,S42C,86,0.27564102564102566
1872,A107C,47,0.15064102564102563
1873,A124C,84,0.2692307692307692
1874,A78C,90,0.28846153846153844
1875,S42C,91,0.2916666666666667
1876,A107C,54,0.17307692307692307
1877,A124C,99,0.3173076923076923
1878,A78C,83,0.266025641025641
1879,S42C,76,0.24358974358974358
1880,A107C,62,0.1987179487179487
1881,A124C,89,0.28525641025641024
1882,A78C,76,0.24358974358974358
1883,S42C,85,0.2724358974358974
1884,A107C,55,0.1762820512820513
1885,A124C,80,0.2564102564102564
1886,A78C,94,0.30128205128205127
1887,S42C,83,0.266025641025641
1888,A107C,53,0.16987179487179488
1889,A124C,84,0.2692307692307692
1890,A78C,82,0.26282051282051283
1891,S42C,93,0.2980769230769231
1892,A107C,58,0.1858974358974359
1893,A124C,91,0.2916666666666667
1894,A78C,85,0.2724358974358974
1895,S42C,78,0.25
1896,A107C,53,0.16987179487179488
1897,A124C,90,0.28846153846153844
1898,A78C,90,0.28846153846153844
1899,S42C,79,0.2532051282051282
1900,A107C,52,0.16666666666666666
1901,A124C,84,0.2692307692307692
1902,A78C,91,0.2916666666666667
1903,S42C,85,0.2724358974358974
1904,A107C,63,0.20192307692307693
1905,A124C,94,0.30128205128205127
1906,A78C,83,0.266025641025641
1907,S42C,72,0.23076923076923078
1908,A107C,50,0.16025641025641027
1909,A124C,83,0.266025641025641
1910,A78C,89,0.28525641025641024
1911,S42C,90,0.28846153846153844
1912,A107C,67,0.21474358974358973
1913,A124C,79,0.2532051282051282
1914,A78C,85,0.2724358974358974
1915,S42C,81,0.25961538461538464
1916,A107C,58,0.1858974358974359
1917,A124C,91,0.2916666666666667
1918,A78C,89,0.28525641025641024
1919,S42C,74,0.23717948717948717
1920,A107C,68,0.21794871794871795
1921,A124C,80,0.2564102564102564
1922,A78C,84,0.2692307692307692
1923,S42C,80,0.2564102564102564
1924,A107C,59,0.1891025641025641
1925,A124C,69,0.22115384615384615
1926,A78C,94,0.30128205128205127
1927,S42C,90,0.28846153846153844
1928,A107C,62,0.1987179487179487
1929,A124C,91,0.2916666666666667
1930,A78C,88,0.28205128205128205
1931,S42C,71,0.22756410256410256
1932,A107C,53,0.16987179487179488
1933,A124C,89,0.28525641025641024
1934,A78C,84,0.2692307692307692
1935,S42C,86,0.27564102564102566
1936,A107C,65,0.20833333333333334
1937,A124C,81,0.25961538461538464
1938,A78C,97,0.3108974358974359
1939,S42C,69,0.22115384615384615
1940,A107C,60,0.19230769230769232
1941,A124C,91,0.2916666666666667
1942,A78C,79,0.2532051282051282
1943,S42C,82,0.26282051282051283
1944,A107C,64,0.20512820512820512
1945,A124C,81,0.25961538461538464
1946,A78C,94,0.30128205128205127
1947,S42C,73,0.23397435897435898
1948,A107C,70,0.22435897435897437
1949,A124C,78,0.25
1950,A78C,74,0.23717948717948717
1951,S42C,90,0.28846153846153844
1952,A107C,58,0.1858974358974359
1953,A124C,89,0.28525641025641024
1954,A78C,86,0.27564102564102566
1955,S42C,79,0.2532051282051282
1956,A107C,45,0.14423076923076922
1957,A124C,99,0.3173076923076923
1958,A78C,82,0.26282051282051283
1959,S42C,86,0.27564102564102566
1960,A107C,57,0.18269230769230768
1961,A124C,87,0.27884615384615385
1962,A78C,80,0.2564102564102564
1963,S42C,88,0.28205128205128205
1964,A107C,49,0.15705128205128205
1965,A124C,99,0.3173076923076923
1966,A78C,74,0.23717948717948717
1967,S42C,90,0.28846153846153844
1968,A107C,59,0.1891025641025641
1969,A124C,83,0.266025641025641
1970,A78C,85,0.2724358974358974
1971,S42C,85,0.2724358974358974
1972,A107C,59,0.1891025641025641
1973,A124C,75,0.2403846153846154
1974,A78C,90,0.28846153846153844
1975,S42C,88,0.28205128205128205
1976,A107C,72,0.23076923076923078
1977,A124C,82,0.26282051282051283
1978,A78C,96,0.3076923076923077
1979,S42C,62,0.1987179487179487
1980,A107C,58,0.1858974358974359
1981,A124C,80,0.2564102564102564
1982,A78C,77,0.2467948717948718
1983,S42C,97,0.3108974358974359
1984,A107C,61,0.1955128205128205
1985,A124C,89,0.28525641025641024
1986,A78C,85,0.2724358974358974
1987,S42C,77,0.2467948717948718
1988,A107C,49,0.15705128205128205
1989,A124C,92,0.2948717948717949
1990,A78C,88,0.28205128205128205
1991,S42C,83,0.266025641025641
1992,A107C,55,0.1762820512820513
1993,A124C,84,0.2692307692307692
1994,A78C,91,0.2916666666666667
1995,S42C,82,0.26282051282051283
1996,A107C,54,0.17307692307692307
1997,A124C,91,0.2916666666666667
1998,A78C,76,0.24358974358974358
1999,S42C,91,0.2916666666666667
2000,A107C,59,0.1891025641025641
2001,A124C,87,0.27884615384615385
2002,A78C,88,0.28205128205128205
2003,S42C,78,0.25
2004,A107C,66,0.21153846153846154
2005,A124C,85,0.2724358974358974
2006,A78C,79,0.2532051282051282
2007,S42C,82,0.26282051282051283
2008,A107C,75,0.2403846153846154
2009,A124C,84,0.2692307692307692
2010,A78C,76,0.24358974358974358
2011,S42C,77,0.2467948717948718
2012,A107C,45,0.14423076923076922
2013,A124C,87,0.27884615384615385
2014,A78C,90,0.28846153846153844
2015,S42C,90,0.28846153846153844
2016,A107C,48,0.15384615384615385
2017,A124C,102,0.3269230769230769
2018,A78C,87,0.27884615384615385
2019,S42C,75,0.2403846153846154
2020,A107C,63,0.20192307692307693
2021,A124C,85,0.2724358974358974
2022,A78C,76,0.24358974358974358
2023,S42C,88,0.28205128205128205
2024,A107C,62,0.1987179487179487
2025,A124C,90,0.28846153846153844
2026,A78C,74,0.23717948717948717
2027,S42C,86,0.27564102564102566
2028,A107C,55,0.1762820512820513
2029,A124C,91,0.2916666666666667
2030,A78C,75,0.2403846153846154
2031,S42C,91,0.2916666666666667
2032,A107C,64,0.20512820512820512
2033,A124C,88,0.28205128205128205
2034,A78C,80,0.2564102564102564
2035,S42C,80,0.2564102564102564
2036,A107C,60,0.19230769230769232
2037,A124C,98,0.3141025641025641
2038,A78C,79,0.2532051282051282
2039,S42C,75,0.2403846153846154
2040,A107C,57,0.18269230769230768
2041,A124C,85,0.2724358974358974
2042,A78C,83,0.266025641025641
2043,S42C,87,0.27884615384615385
2044,A107C,60,0.19230769230769232
2045,A124C,94,0.30128205128205127
2046,A78C,77,0.2467948717948718
2047,S42C,81,0.25961538461538464
2048,A107C,57,0.18269230769230768
2049,A124C,82,0.26282051282051283
2050,A78C,86,0.27564102564102566
2051,S42C,87,0.27884615384615385
2052,A107C,64,0.20512820512820512
2053,A124C,82,0.26282051282051283
2054,A78C,77,0.2467948717948718
2055,S42C,89,0.28525641025641024
2056,A107C,62,0.1987179487179487
2057,A124C,89,0.28525641025641024
2058,A78C,86,0.27564102564102566
2059,S42C,75,0.2403846153846154
2060,A107C,71,0.22756410256410256
2061,A124C,76,0.24358974358974358
2062,A78C,91,0.2916666666666667
2063,S42C,74,0.23717948717948717
2064,A107C,49,0.15705128205128205
2065,A124C,100,0.32051282051282054
2066,A78C,91,0.2916666666666667
2067,S42C,72,0.23076923076923078
2068,A107C,61,0.1955128205128205
2069,A124C,69,0.22115384615384615
2070,A78C,92,0.2948717948717949
2071,S42C,90,0.28846153846153844
2072,A107C,60,0.19230769230769232
2073,A124C,83,0.266025641025641
2074,A78C,97,0.3108974358974359
2075,S42C,72,0.23076923076923078
2076,A107C,42,0.1346153846153846
2077,A124C,93,0.2980769230769231
2078,A78C,104,0.3333333333333333
2079,S42C,73,0.23397435897435898
2080,A107C,74,0.23717948717948717
2081,A124C,83,0.266025641025641
2082,A78C,80,0.2564102564102564
2083,S42C,75,0.2403846153846154
2084,A107C,59,0.1891025641025641
2085,A124C,86,0.27564102564102566
2086,A78C,90,0.28846153846153844
2087,S42C,77,0.2467948717948718
2088,A107C,50,0.16025641025641027
2089,A124C,91,0.2916666666666667
2090,A78C,93,0.2980769230769231
2091,S42C,78,0.25
2092,A107C,57,0.18269230769230768
2093,A124C,99,0.3173076923076923
2094,A78C,66,0.21153846153846154
2095,S42C,90,0.28846153846153844
2096,A107C,73,0.23397435897435898
2097,A124C,77,0.2467948717948718
2098,A78C,67,0.21474358974358973
2099,S42C,95,0.30448717948717946
2100,A107C,59,0.1891025641025641
2101,A124C,81,0.25961538461538464
2102,A78C,97,0.3108974358974359
2103,S42C,75,0.2403846153846154
2104,A107C,62,0.1987179487179487
2105,A124C,104,0.3333333333333333
2106,A78C,74,0.23717948717948717
2107,S42C,72,0.23076923076923078
2108,A107C,59,0.1891025641025641
2109,A124C,79,0.2532051282051282
2110,A78C,75,0.2403846153846154
2111,S42C,99,0.3173076923076923
2112,A107C,55,0.1762820512820513
2113,A124C,85,0.2724358974358974
2114,A78C,90,0.28846153846153844
2115,S42C,82,0.26282051282051283
2116,A107C,72,0.23076923076923078
2117,A124C,70,0.22435897435897437
2118,A78C,96,0.3076923076923077
2119,S42C,74,0.23717948717948717
2120,A107C,59,0.1891025641025641
2121,A124C,93,0.2980769230769231
2122,A78C,83,0.266025641025641
2123,S42C,77,0.2467948717948718
2124,A107C,65,0.20833333333333334
2125,A124C,85,0.2724358974358974
2126,A78C,90,0.28846153846153844
2127,S42C,72,0.23076923076923078
2128,A107C,73,0.23397435897435898
2129,A124C,61,0.1955128205128205
2130,A78C,96,0.3076923076923077
2131,S42C,82,0.26282051282051283
2132,A107C,70,0.22435897435897437
2133,A124C,80,0.2564102564102564
2134,A78C,89,0.28525641025641024
2135,S42C,73,0.23397435897435898
2136,A107C,58,0.1858974358974359
2137,A124C,95,0.30448717948717946
2138,A78C,75,0.2403846153846154
2139,S42C,84,0.2692307692307692
2140,A107C,55,0.1762820512820513
2141,A124C,80,0.2564102564102564
2142,A78C,95,0.30448717948717946
2143,S42C,82,0.26282051282051283
2144,A107C,62,0.1987179487179487
2145,A124C,82,0.26282051282051283
2146,A78C,110,0.3525641025641026
2147,S42C,58,0.1858974358974359
2148,A107C,61,0.1955128205128205
2149,A124C,85,0.2724358974358974
2150,A78C,82,0.26282051282051283
2151,S42C,84,0.2692307692307692
2152,A107C,50,0.16025641025641027
2153,A124C,87,0.27884615384615385
2154,A78C,94,0.30128205128205127
2155,S42C,81,0.25961538461538464
2156,A107C,54,0.17307692307692307
2157,A124C,81,0.25961538461538464
2158,A78C,91,0.2916666666666667
2159,S42C,86,0.27564102564102566
2160,A107C,60,0.19230769230769232
2161,A124C,85,0.2724358974358974
2162,A78C,91,0.2916666666666667
2163,S42C,76,0.24358974358974358
2164,A107C,64,0.20512820512820512
2165,A124C,95,0.30448717948717946
2166,A78C,80,0.2564102564102564
2167,S42C,73,0.23397435897435898
2168,A107C,51,0.16346153846153846
2169,A124C,75,0.2403846153846154
2170,A78C,89,0.28525641025641024
2171,S42C,97,0.3108974358974359
2172,A107C,59,0.1891025641025641
2173,A124C,80,0.2564102564102564
2174,A78C,100,0.32051282051282054
2175,S42C,73,0.23397435897435898
2176,A107C,61,0.1955128205128205
2177,A124C,84,0.2692307692307692
2178,A78C,76,0.24358974358974358
2179,S42C,91,0.2916666666666667
2180,A107C,59,0.1891025641025641
2181,A124C,97,0.3108974358974359
2182,A78C,79,0.2532051282051282
2183,S42C,77,0.2467948717948718
2184,A107C,73,0.23397435897435898
2185,A124C,74,0.23717948717948717
2186,A78C,78,0.25
2187,S42C,87,0.27884615384615385
2188,A107C,55,0.1762820512820513
2189,A124C,103,0.3301282051282051
2190,A78C,73,0.23397435897435898
2191,S42C,81,0.25961538461538464
2192,A107C,57,0.18269230769230768
2193,A124C,90,0.28846153846153844
2194,A78C,81,0.25961538461538464
2195,S42C,84,0.2692307692307692
2196,A107C,59,0.1891025641025641
2197,A124C,77,0.2467948717948718
2198,A78C,91,0.2916666666666667
2199,S42C,85,0.2724358974358974
2200,A107C,57,0.18269230769230768
2201,A124C,96,0.3076923076923077
2202,A78C,84,0.2692307692307692
2203,S42C,75,0.2403846153846154
2204,A107C,55,0.1762820512820513
2205,A124C,88,0.28205128205128205
2206,A78C,86,0.27564102564102566
2207,S42C,83,0.266025641025641
2208,A107C,50,0.16025641025641027
2209,A124C,98,0.3141025641025641
2210,A78C,88,0.28205128205128205
2211,S42C,76,0.24358974358974358
2212,A107C,47,0.15064102564102563
2213,A124C,88,0.28205128205128205
2214,A78C,97,0.3108974358974359
2215,S42C,80,0.2564102564102564
2216,A107C,58,0.1858974358974359
2217,A124C,84,0.2692307692307692
2218,A78C,89,0.28525641025641024
2219,S42C,81,0.25961538461538464
2220,A107C,59,0.1891025641025641
2221,A124C,99,0.3173076923076923
2222,A78C,84,0.2692307692307692
2223,S42C,70,0.22435897435897437
2224,A107C,59,0.1891025641025641
2225,A124C,71,0.22756410256410256
2226,A78C,89,0.28525641025641024
2227,S42C,93,0.2980769230769231
2228,A107C,51,0.16346153846153846
2229,A124C,89,0.28525641025641024
2230,A78C,85,0.2724358974358974
2231,S42C,87,0.27884615384615385
2232,A107C,56,0.1794871794871795
2233,A124C,103,0.3301282051282051
2234,A78C,77,0.2467948717948718
2235,S42C,76,0.24358974358974358
2236,A107C,67,0.21474358974358973
2237,A124C,91,0.2916666666666667
2238,A78C,82,0.26282051282051283
2239,S42C,72,0.23076923076923078
2240,A107C,62,0.1987179487179487
2241,A124C,78,0.25
2242,A78C,97,0.3108974358974359
2243,S42C,75,0.2403846153846154
2244,A107C,62,0.1987179487179487
2245,A124C,74,0.23717948717948717
2246,A78C,98,0.3141025641025641
2247,S42C,78,0.25
2248,A107C,54,0.17307692307692307
2249,A124C,95,0.30448717948717946
2250,A78C,86,0.27564102564102566
2251,S42C,77,0.2467948717948718
2252,A107C,49,0.15705128205128205
2253,A124C,92,0.2948717948717949
2254,A78C,82,0.26282051282051283
2255,S42C,89,0.28525641025641024
2256,A107C,70,0.22435897435897437
2257,A124C,77,0.2467948717948718
2258,A78C,81,0.25961538461538464
2259,S42C,84,0.2692307692307692
2260,A107C,52,0.16666666666666666
2261,A124C,84,0.2692307692307692
2262,A78C,99,0.3173076923076923
2263,S42C,77,0.2467948717948718
2264,A107C,48,0.15384615384615385
2265,A124C,95,0.30448717948717946
2266,A78C,92,0.2948717948717949
2267,S42C,77,0.2467948717948718
2268,A107C,66,0.21153846153846154
2269,A124C,92,0.2948717948717949
2270,A78C,82,0.26282051282051283
2271,S42C,72,0.23076923076923078
2272,A107C,63,0.20192307692307693
2273,A124C,68,0.21794871794871795
2274,A78C,91,0.2916666666666667
2275,S42C,90,0.28846153846153844
2276,A107C,57,0.18269230769230768
2277,A124C,87,0.27884615384615385
2278,A78C,94,0.30128205128205127
2279,S42C,74,0.23717948717948717
2280,A107C,53,0.16987179487179488
2281,A124C,96,0.3076923076923077
2282,A78C,84,0.2692307692307692
2283,S42C,79,0.2532051282051282
2284,A107C,62,0.1987179487179487
2285,A124C,93,0.2980769230769231
2286,A78C,83,0.266025641025641
2287,S42C,74,0.23717948717948717
2288,A107C,54,0.17307692307692307
2289,A124C,94,0.30128205128205127
2290,A78C,91,0.2916666666666667
2291,S42C,73,0.23397435897435898
2292,A107C,71,0.22756410256410256
2293,A124C,96,0.3076923076923077
2294,A78C,67,0.21474358974358973
2295,S42C,78,0.25
2296,A107C,59,0.1891025641025641
2297,A124C,93,0.2980769230769231
2298,A78C,98,0.3141025641025641
2299,S42C,62,0.1987179487179487
2300,A107C,56,0.1794871794871795
2301,A124C,81,0.25961538461538464
2302,A78C,87,0.27884615384615385
2303,S42C,88,0.28205128205128205
2304,A107C,55,0.1762820512820513
2305,A124C,82,0.26282051282051283
2306,A78C,96,0.3076923076923077
2307,S42C,79,0.2532051282051282
2308,A107C,60,0.19230769230769232
2309,A124C,86,0.27564102564102566
2310,A78C,91,0.2916666666666667
2311,S42C,75,0.2403846153846154
2312,A107C,53,0.16987179487179488
2313,A124C,105,0.33653846153846156
2314,A78C,84,0.2692307692307692
2315,S42C,70,0.22435897435897437
2316,A107C,49,0.15705128205128205
2317,A124C,93,0.2980769230769231
2318,A78C,83,0.266025641025641
2319,S42C,87,0.27884615384615385
2320,A107C,52,0.16666666666666666
2321,A124C,83,0.266025641025641
2322,A78C,95,0.30448717948717946
2323,S42C,82,0.26282051282051283
2324,A107C,68,0.21794871794871795
2325,A124C,105,0.33653846153846156
2326,A78C,69,0.22115384615384615
2327,S42C,70,0.22435897435897437
2328,A107C,60,0.19230769230769232
2329,A124C,78,0.25
2330,A78C,88,0.28205128205128205
2331,S42C,86,0.27564102564102566
2332,A107C,60,0.19230769230769232
2333,A124C,84,0.2692307692307692
2334,A78C,84,0.2692307692307692
2335,S42C,84,0.2692307692307692
2336,A107C,63,0.20192307692307693
2337,A124C,82,0.26282051282051283
2338,A78C,82,0.26282051282051283
2339,S42C,85,0.2724358974358974
2340,A107C,55,0.1762820512820513
2341,A124C,80,0.2564102564102564
2342,A78C,99,0.3173076923076923
2343,S42C,78,0.25
2344,A107C,61,0.1955128205128205
2345,A124C,74,0.23717948717948717
2346,A78C,91,0.2916666666666667
2347,S42C,86,0.27564102564102566
2348,A107C,61,0.1955128205128205
2349,A124C,90,0.28846153846153844
2350,A78C,94,0.30128205128205127
2351,S42C,67,0.21474358974358973
2352,A107C,72,0.23076923076923078
2353,A124C,80,0.2564102564102564
2354,A78C,91,0.2916666666666667
2355,S42C,69,0.22115384615384615
2356,A107C,57,0.18269230769230768
2357,A124C,92,0.2948717948717949
2358,A78C,84,0.2692307692307692
2359,S42C,79,0.2532051282051282
2360,A107C,66,0.21153846153846154
2361,A124C,80,0.2564102564102564
2362,A78C,91,0.2916666666666667
2363,S42C,75,0.2403846153846154
2364,A107C,62,0.1987179487179487
2365,A124C,84,0.2692307692307692
2366,A78C,85,0.2724358974358974
2367,S42C,81,0.25961538461538464
2368,A107C,47,0.15064102564102563
2369,A124C,103,0.3301282051282051
2370,A78C,78,0.25
2371,S42C,84,0.2692307692307692
2372,A107C,55,0.1762820512820513
2373,A124C,83,0.266025641025641
2374,A78C,96,0.3076923076923077
2375,S42C,78,0.25
2376,A107C,54,0.17307692307692307
2377,A124C,77,0.2467948717948718
2378,A78C,98,0.3141025641025641
2379,S42C,83,0.266025641025641
2380,A107C,47,0.15064102564102563
2381,A124C,77,0.2467948717948718
2382,A78C,104,0.3333333333333333
2383,S42C,84,0.2692307692307692
2384,A107C,71,0.22756410256410256
2385,A124C,89,0.28525641025641024
2386,A78C,65,0.20833333333333334
2387,S42C,87,0.27884615384615385
2388,A107C,72,0.23076923076923078
2389,A124C,93,0.2980769230769231
2390,A78C,69,0.22115384615384615
2391,S42C,78,0.25
2392,A107C,58,0.1858974358974359
2393,A124C,79,0.2532051282051282
2394,A78C,94,0.30128205128205127
2395,S42C,81,0.25961538461538464
2396,A107C,46,0.14743589743589744
2397,A124C,90,0.28846153846153844
2398,A78C,90,0.28846153846153844
2399,S42C,86,0.27564102564102566
2400,A107C,59,0.1891025641025641
2401,A124C,88,0.28205128205128205
2402,A78C,101,0.32371794871794873
